Region,Region Code,Province,Province Code,City,City Code,Barangay,Barangay Code
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Concepcion,118204006
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Dumlan,118204007
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Elizalde,118204008
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Pangi,118204009
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Gubatan,118204010
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Hijo,118204011
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Kinuban,118204012
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Langgam,118204013
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Lapu-lapu,118204014
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Libay-libay,118204015
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Limbo,118204016
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Lumatab,118204017
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Magangit,118204018
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Malamodao,118204019
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Manipongol,118204020
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Mapaang,118204021
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Masara,118204022
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,New Asturias,118204023
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Panibasan,118204024
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Panoraon,118204025
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Poblacion,118204026
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,San Juan,118204027
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,San Roque,118204028
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Sangab,118204029
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Taglawig,118204030
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Mainit,118204031
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,New Barili,118204032
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,New Leyte,118204033
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,New Visayas,118204034
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Panangan,118204035
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Tagbaros,118204036
Region XI,110000000,Davao De Oro,118200000,Maco,118204000,Teresa,118204037
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Bagong Silang,118205001
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Mapawa,118205002
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Maragusan (Pob.),118205003
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,New Albay,118205004
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Tupas,118205005
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Bahi,118205006
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Cambagang,118205007
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Coronobe,118205008
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Katipunan,118205009
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Lahi,118205010
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Langgawisan,118205011
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Mabugnao,118205012
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Magcagong,118205013
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Mahayahay,118205014
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Mauswagon,118205015
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,New Katipunan,118205016
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,New Manay,118205017
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,New Panay,118205018
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Paloc,118205019
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Pamintaran,118205020
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Parasanon,118205021
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Talian,118205022
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Tandik,118205023
Region XI,110000000,Davao De Oro,118200000,Maragusan,118205000,Tigbao,118205024
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Andili,118206001
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Bawani,118206002
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Concepcion,118206003
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Malinawon,118206004
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Nueva Visayas,118206005
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Nuevo Iloco,118206006
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Poblacion,118206007
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Salvacion,118206008
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Saosao,118206009
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Sawangan,118206010
Region XI,110000000,Davao De Oro,118200000,Mawab,118206000,Tuboran,118206011
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Awao,118207001
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Babag,118207002
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Banlag,118207003
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Baylo,118207004
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Casoon,118207005
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Inambatan,118207006
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Haguimitan,118207007
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Macopa,118207008
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Mamunga,118207009
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Naboc,118207010
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Olaycon,118207011
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Pasian,118207012
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Poblacion,118207013
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Rizal,118207014
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Salvacion,118207015
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,San Isidro,118207016
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,San Jose,118207017
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Tubo-tubo,118207019
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Upper Ulip,118207020
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Union,118207021
Region XI,110000000,Davao De Oro,118200000,Monkayo,118207000,Mount Diwata,118207022
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Banagbanag,118208001
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Banglasan,118208002
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Bankerohan Norte,118208003
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Bankerohan Sur,118208004
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Camansi,118208005
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Camantangan,118208006
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Concepcion,118208007
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Dauman,118208008
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Canidkid,118208009
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Lebanon,118208010
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Linoan,118208011
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Mayaon,118208012
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,New Calape,118208014
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,New Dalaguete,118208015
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,New Cebulan,118208016
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,New Visayas,118208017
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Prosperidad,118208019
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,San Jose (Pob.),118208020
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,San Vicente,118208021
Region XI,110000000,Davao De Oro,118200000,Montevista,118208000,Tapia,118208022
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Anislagan,118209001
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Antequera,118209002
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Basak,118209003
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Cabacungan,118209004
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Cabidianan,118209005
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Katipunan,118209006
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Libasan,118209007
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Linda,118209008
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Magading,118209009
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Magsaysay,118209010
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Mainit,118209011
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Manat,118209012
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Matilo,118209013
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Mipangi,118209014
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,New Dauis,118209015
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,New Sibonga,118209016
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Ogao,118209017
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Pangutosan,118209018
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Poblacion,118209019
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,San Isidro,118209020
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,San Roque,118209021
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,San Vicente,118209022
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Santa Maria,118209023
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Santo Niño,118209024
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Sasa,118209025
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Tagnocon,118209026
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Bayabas,118209027
Region XI,110000000,Davao De Oro,118200000,Nabunturan,118209000,Bukal,118209028
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Bantacan,118210001
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Batinao,118210002
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Camanlangan,118210003
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Cogonon,118210004
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Fatima,118210005
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Katipunan,118210006
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Magsaysay,118210007
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Magangit,118210008
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Pagsabangan,118210009
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Panag,118210010
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Cabinuangan (Pob.),118210011
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,San Roque,118210012
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Andap,118210013
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Kahayag,118210014
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Manurigao,118210015
Region XI,110000000,Davao De Oro,118200000,New Bataan,118210000,Tandawan,118210016
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Bongabong,118211001
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Bongbong,118211002
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,P. Fuentes,118211003
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Kingking (Pob.),118211004
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Magnaga,118211005
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Matiao,118211006
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Napnapan,118211007
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Tagdangua,118211009
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Tambongon,118211010
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Tibagon,118211011
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Las Arenas,118211012
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Araibo,118211013
Region XI,110000000,Davao De Oro,118200000,Pantukan,118211000,Tag-Ugpo,118211014
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Calian,118601001
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Kiobog,118601002
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,North Lamidan,118601003
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Lawa (Pob.),118601004
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Nueva Villa,118601005
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Talagutong (Pob.),118601006
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Baluntaya,118601007
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Dalupan,118601008
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Kinanga,118601009
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Lanao,118601010
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Lapuan,118601011
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Linadasan,118601012
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,Mabuhay,118601013
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,South Lamidan,118601014
Region XI,110000000,Davao Occidental,118600000,Don Marcelino,118601000,West Lamidan,118601015
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Buguis,118602001
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Balangonan,118602002
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Bukid,118602006
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Butuan,118602007
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Butulan,118602008
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Caburan Big,118602009
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Caburan Small (Pob.),118602010
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Camalian,118602011
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Carahayan,118602012
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Cayaponga,118602013
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Culaman,118602014
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Kalbay,118602015
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Kitayo,118602016
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Magulibas,118602019
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Malalan,118602020
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Mangile,118602021
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Marabutuan,118602022
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Meybio,118602023
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Molmol,118602024
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Nuing,118602025
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Patulang,118602026
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Quiapo,118602027
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,San Isidro,118602028
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Sugal,118602033
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Tabayon,118602034
Region XI,110000000,Davao Occidental,118600000,Jose Abad Santos,118602000,Tanuman,118602035
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Bito,118603001
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Bolila,118603002
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Buhangin,118603003
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Culaman,118603004
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Datu Danwata,118603005
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Demoloc,118603006
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Felis,118603007
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Fishing Village,118603008
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Kibalatong,118603010
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Kidalapong,118603011
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Kilalag,118603012
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Kinangan,118603013
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Lacaron,118603016
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Lagumit,118603017
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Lais,118603018
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Little Baguio,118603022
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Macol,118603023
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Mana,118603024
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Manuel Peralta,118603025
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,New Argao,118603027
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Pangian,118603030
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Pinalpalan,118603031
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Poblacion,118603032
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Sangay,118603033
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Talogoy,118603036
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Tical,118603037
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Ticulon,118603038
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Tingolo,118603039
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Tubalan,118603040
Region XI,110000000,Davao Occidental,118600000,Malita,118603000,Pangaleon,118603041
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Basiawan,118604001
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Buca,118604002
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Cadaatan,118604003
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Kidadan,118604004
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Kisulad,118604005
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Malalag Tubig,118604006
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Mamacao,118604007
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Ogpao,118604008
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Poblacion,118604009
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Pongpong,118604010
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Agustin,118604011
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Antonio,118604012
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Isidro,118604013
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Juan,118604014
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Pedro,118604015
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,San Roque,118604016
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Tanglad,118604018
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Santo Niño,118604019
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Santo Rosario,118604020
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Datu Daligasao,118604021
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Datu Intan,118604022
Region XI,110000000,Davao Occidental,118600000,Santa Maria,118604000,Kinilidan,118604023
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Batuganding,118605001
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Konel,118605002
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Lipol,118605003
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Mabila (Pob.),118605004
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Patuco,118605005
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Laker,118605006
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Tinina,118605007
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Camahual,118605008
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Camalig,118605009
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Gomtago,118605010
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Tagen,118605011
Region XI,110000000,Davao Occidental,118600000,Sarangani,118605000,Tucal,118605012
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Bao,124701001
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Barangiran,124701002
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Camansi,124701003
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Dado,124701004
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Guiling,124701005
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Kitacubong (Pob.),124701006
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Macabasa,124701007
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Malitubog,124701008
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Mapurok,124701009
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Pacao,124701010
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Paruayan,124701011
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Pigcawaran,124701012
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Polayagan,124701013
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Rangayen,124701014
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Lower Dado,124701015
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Mirasol,124701016
Region XII,120000000,Cotabato,124700000,Alamada,124701000,Raradangan,124701017
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Aroman,124702001
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Bentangan,124702003
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Cadiis,124702005
Region XII,120000000,Cotabato,124700000,Carmen,124702000,General Luna,124702007
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Katanayanan,124702008
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kibenes,124702011
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kibugtongan,124702012
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kilala,124702013
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kimadzil,124702014
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Lanoon,124702017
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Liliongan,124702019
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Ugalingan,124702020
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Macabenban,124702021
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Malapag,124702022
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Manili,124702025
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Palanggalan,124702028
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Poblacion,124702032
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Ranzo,124702034
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Tacupan,124702035
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Tambad,124702036
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Tonganon,124702037
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kib-Ayao,124702010
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Kitulaan,124702015
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Langogan,124702016
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Manarapan,124702024
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Nasapian,124702027
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Pebpoloan,124702030
Region XII,120000000,Cotabato,124700000,Carmen,124702000,Tupig,124702039
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Aringay,124703001
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Bangilan,124703002
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Bannawag,124703003
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Cuyapon,124703005
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Dagupan,124703006
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Katidtuan,124703007
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Kayaga,124703008
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Kilagasan,124703009
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Magatos,124703010
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Malamote,124703011
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Malanduague,124703012
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Osias,124703014
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Paatan Lower,124703015
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Paatan Upper,124703016
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Pisan,124703018
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Poblacion,124703019
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Salapungan,124703020
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Buluan,124703004
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Nanga-an,124703013
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Pedtad,124703017
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Sanggadong,124703021
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Simbuhay,124703022
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Simone,124703023
Region XII,120000000,Cotabato,124700000,Kabacan,124703000,Tamped,124703024
Region XII,120000000,Cotabato,124700000,City of Kidapawan,124704000,Amas,124704001
Region XII,120000000,Cotabato,124700000,City of Kidapawan,124704000,Amazion,124704002
Region XII,120000000,Cotabato,124700000,City of Kidapawan,124704000,Balabag,124704003
Region XII,120000000,Cotabato,124700000,City of Kidapawan,124704000,Balindog,124704004
